"","name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","grade","playlists","length_name","english_name","name_language","name_style","name_scene","name_instruments","name_feeling","name_praise","name_location","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些","length_intro","intro_歌单","intro_音乐","intro_歌曲","intro_喜欢","intro_封面","intro_专辑","intro_歌手","intro_风格","intro_quot","intro_amp","intro_更新","intro_旋律","intro_收录","intro_节奏","intro_好听","intro_电音","欧美","流行","华语","电子","ACG","日语","古风","轻音乐","经典","器乐","治愈","兴奋","游戏","独立","另类","影视原声","民族","怀旧","粤语","摇滚","number_songs","number_hot_singers","talent","verification","musician","无","达人","认证","音乐人","log_play_count","cluster"
"550","幻想乡电吉他竞奏—少女激燃中…","东京热拍摄组",1479945600,"<b>介绍：</b>首先感谢封面提供者：@老渣LargeUselesness<br><br>顾名思义，本单收录有电吉他出现的东方同人音乐——金属乐，普通的原曲cover，声乐。话不多说，让魔理沙来给我们飙一段吧！<br><br>之前的简介被我删掉了，太羞耻了，打算再重写一个……<br><br>",217823,6833,70,162,"[""金属"",""ACG"",""兴奋""]",1441,9,75,15,"否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",147,"否","是","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否",61,0,"是","否","否","否","是","否","否",12.2914380853748,1
"551","欢快的作业向bgm～魂音泉off vocal～","Akaza_Akari",1415577600,"<b>介绍：</b>感谢收藏，持续更新<br>",146452,16920,48,90,"[""学习"",""游戏"",""ACG""]",204,8,8,23,"是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",23,"否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",95,0,"否","否","否","是","否","否","否",11.8944530087007,1
"552","黄江琴-有谁共鸣（二胡演奏家）","客行云乐",1379462400,"[无简介]",57449,1699,17,9,"[""轻音乐"",""怀旧"",""器乐""]",9273,10,611,15,"否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","是","否","否","否","否","否","否","否","是","否","否",218,0,"否","否","否","是","否","否","否",10.958652876685,1
"553","黄凯芹他是个诗人不是歌手","Leo50805",1406332800,"<b>介绍：</b>浮梦世界，如雾世态，愈看得真，感想愈怪，若要假吗，天真的我不会粉饰天赐的情怀。宁愿告退，难像你醉，未惯一生，不分就里，让我此身交给天意安排，不想讲也不必猜。”——请你记得香港有过这个名叫黄凯芹的歌手。<br>",193324,3399,72,76,"[""伤感"",""驾车"",""粤语""]",43,9,43,12,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",114,"否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否",32,0,"否","否","否","是","否","否","否",12.1721228168271,1
"554","恍恍惚惚来自B站的深井冰之歌","丞相放手吧朕爱的是将军",1439337600,"<b>介绍：</b>鬼畜#魔性#洗脑#天朝第一歌姬#葛炮#葛平#洛天依#金坷垃#唱得好我选择死亡系列#<br>",58004,1345,10,18,"[""流行"",""ACG"",""翻唱""]",50,8,52,14,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",55,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",96,2,"否","否","否","是","否","否","否",10.9682672526678,1
"555","魂音泉：东方同人曲精选","爱XP是种态度",1406160000,"<b>介绍：</b>魂音泉,著名“东方Project”同人音乐社团，以Hip-hop&amp;Rap风格为主。（我只想选出我喜欢的那部分）<br>",116267,9377,31,59,"[""日语"",""电子"",""说唱""]",140,8,94,11,"否","否","否","否","否","否","是","是","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否",73,"否","是","否","是","否","否","否","是","否","是","否","否","否","否","否","否","否","否","否","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",157,0,"否","否","否","是","否","否","否",11.6636445493172,1
"556","活动背景音乐","着调先生",1389571200,"<b>介绍：</b>有可能不是你所说的活动<br>",213779,15111,131,24,"[""欧美"",""酒吧"",""电子""]",114,9,4,6,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",25,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",80,5,"否","否","否","是","否","否","否",12.2726980501109,1
"557","机动战士高达 铁血的奥尔芬斯Album","Mirako_M",1444780800,"<b>介绍：</b>机动战士高达 铁血的奥尔芬斯同步曲库更新原声专辑（OST横山克）<br>",138993,3410,31,62,"[""ACG"",""影视原声"",""日语""]",3369,9,113,19,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",46,"否","否","否","否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","是","否","否","否","否",126,0,"是","否","否","否","是","否","否",11.8421788511325,1
"558","肌肉是男人最好的装饰_","君临Dom",1434931200,"<b>介绍：</b>以前可被非主流坑苦了！！！他们为了装逼，保持时尚先锋的地位！！！故意把一些非常好听的歌抹掉歌名，冠以非主流，超劲爆，慢摇之类的傻痹名字！！！以致于普罗大众听了那么多年，根本都不知道一些神曲是什么名字！！！！这样他们却依然引领潮流了！！！我的亲娘哎！！！！！！我就是被蒙蔽的众生之一<br>",196285,3376,51,54,"[""运动"",""电子"",""欧美""]",52,7,5,11,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",154,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",90,4,"否","否","否","是","否","否","否",12.1873229636923,1
"559","激昂雄浑的军乐作品","温馨如家",1430092800,"<b>介绍：</b>听军乐，振奋精神……<br>",37332,874,15,3,"[""世界音乐"",""经典"",""兴奋""]",4765,10,201,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",24,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否",99,0,"是","否","否","否","是","否","否",10.5276061466856,1
"560","激情越南鼓电音House","Dj托马",1444867200,"<b>介绍：</b>是夜，你的心跳随着音乐加快速度。<br>",177070,1736,13,16,"[""电子"",""舞曲"",""酒吧""]",65,3,6,12,"是","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",30,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",11,0,"否","否","否","是","否","否","否",12.0843004136003,1
"561","吉他双雄 ◆ 乔塞奇尼 vs 史蒂夫范","大象与蚂蚁",1398816000,"<b>介绍：</b>吉他双雄，乔塞奇尼（Joe Satriani）与史蒂夫范（Steve Vai）亦师亦友，都是吉他界的宗师型人物。其作品精彩不容错过！<br>",252271,10243,145,164,"[""欧美"",""摇滚"",""吉他""]",8811,10,180,19,"是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",80,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是",99,0,"是","否","否","否","是","否","否",12.438259185494,1
"562","极简主义 | 听见。即诗。","音左",1430870400,"<b>介绍：</b>在人间，无烟火。听见。即诗。仅需要几段简约的音符起伏。就能更新你的听觉经验。<br>",160589,4352,99,106,"[""轻音乐"",""另类/独立"",""治愈""]",6320,8,96,13,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",52,"否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","是","是","否","否","否","否","否",104,2,"是","否","否","否","是","否","否",11.9866035849984,1
"563","极兴Trap（毒）","明俊蜀黍",1436745600,"<b>介绍：</b>只有你们想不到的，没有你们听不到的<br>",227530,4402,88,59,"[""电子"",""另类/独立"",""兴奋""]",2343,9,25,9,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",31,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","是","是","否","否","否","否","否",714,8,"否","否","是","否","否","否","是",12.3350373768112,1
"564","极致 无以言表的欧美沉醉","Natherneil__",1433462400,"<b>介绍：</b>极致美的窒息，沉醉不知归路。带上耳机，留下循环，纵享乐律，英文歌同样让你畅游彩虹那端最美最妙的心醉。<br>",72776,2962,28,18,"[""欧美"",""流行"",""R&amp;B/Soul""]",9087,7,21,12,"否","否","否","否","否","是","是","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否",64,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",26,1,"是","否","否","否","是","否","否",11.1951415095019,1
"565","极致女声：唯美翻唱 沉醉在歌手的心中","Summer丶帆",1443225600,"<b>介绍：</b>好听的翻唱歌曲，不好听都不会收录的哦！！<br>",342508,3470,35,24,"[""轻音乐"",""清新"",""翻唱""]",45,7,6,18,"否","否","是","否","否","是","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否",34,"否","否","是","否","否","否","否","否","否","否","否","否","是","否","是","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否",46,17,"否","否","否","是","否","否","否",12.7440502940759,1
"566","极致R&amp;B音乐享受 [超精选]","不余清新",1382918400,"<b>介绍：</b>听R&amp;B音乐的那种舒适感，是其他音乐类型难以比肩的！精选了一些动听放松的R&amp;B！希望这些音乐可以带给你放松的感觉！<br>",88456,2289,17,23,"[""R&amp;B/Soul"",""工作"",""欧美""]",6052,8,141,19,"是","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否",79,"否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",14,0,"是","否","否","否","是","否","否",11.3902605322222,1
"567","记忆中猛士的士高杂集","wildlife1998",1406160000,"<b>介绍：</b>一代人的记忆。<br>",151396,4024,65,177,"[""欧美"",""舞曲"",""70后""]",90,8,19,10,"否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",21,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",19,0,"否","否","否","是","否","否","否",11.9276541995572,1
"568","纪念抗战胜利70周年阅兵●音乐跟踪报道","pure日月",1441238400,"<b>介绍：</b>此处盛大阅兵中，1200的解放军合唱团将现场演唱8首经典歌曲:《义勇军进行曲》、《保卫黄河》等；1000余人的军乐团将在纪念大会上演奏30首乐曲。目前我先将8首经典歌曲奉上，在跟踪收录30首乐曲。<br>",69819,1442,17,83,"[""华语"",""民族"",""经典""]",24864,10,201,19,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",112,"否","否","是","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否",24,0,"是","否","否","否","是","否","否",11.1536614580128,1
